AnonID,Cset,Phase,ResponseType,ConclusionRaw,Difficulty,Comparability,ConclusionClass,Type,Mating,Cset Quality (voted),Cset Quality (prescreen),Intervening bullets (min),Intervening bullets (max),Caliber Q1,Q1 Quality (prescreen),Q2 Quality (prescreen),Cset Category (Detailed)
BUHNN,QQ7409,Primary (2nd assignments),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BUHNN,QQ7409,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BUHNN,QQ7434,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,C:C,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, JHP"
BUHNN,QQ7440,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,C:C,GG,50.0,68.0,040,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUHNN,QQ7525,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,30.0,48.0,038,G,G,"Same Model, Diff Sess, JHP"
BUHNN,QQ7527,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Diff Model, FMJ"
BUHNN,QQ7627,Primary (2nd assignments),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BUHNN,QQ7627,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BUHNN,QQ7748,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUHNN,QQ7837,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Model, FMJ-JHP"
BUHNN,QQ7842,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BUHNN,QQ8047,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, FMJ"
BUHNN,QQ8111,Primary (Baseline),QQ,Excl,Diff,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP"
BUHNN,QQ8181,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BUHNN,QQ8354,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BUHNN,QQ8483,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, JHP-FMJ"
BUHNN,QQ8529,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BUHNN,QQ8539,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP"
BUHNN,QQ8592,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BUHNN,QQ8863,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,60.0,78.0,9ML,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ5005,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BUVDR,QQ5088,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BUVDR,QQ5270,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BUVDR,QQ5293,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:A,PP,110.0,128.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUVDR,QQ5327,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,0.0,8.0,038,P,G,"Same Model, Same SubSess, FMJ"
BUVDR,QQ5357,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,50.0,68.0,038,G,G,"Same Model, Diff Sess, JHP-FMJ"
BUVDR,QQ5432,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ5440,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, FMJ"
BUVDR,QQ5463,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ5485,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, FMJ-JHP"
BUVDR,QQ5530,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP"
BUVDR,QQ5540,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,50.0,68.0,038,G,P,"Same Model, Diff Sess, JHP"
BUVDR,QQ5601,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, JHP"
BUVDR,QQ5620,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, JHP"
BUVDR,QQ5780,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,50.0,68.0,038,G,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ5840,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Caliber, JHP-FMJ"
BUVDR,QQ5855,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ5907,Primary (Baseline),QQ,ID,Easy,,Match,QQ,Mated,A:A,PP,0.0,8.0,040,P,P,"Same Model, Same SubSess, FMJ"
BUVDR,QQ6170,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ6265,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ6407,Primary (Baseline),QQ,Insuff,VDiff,,Inconclusive,QQ,Mated,A:A,PP,90.0,108.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BUVDR,QQ6459,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:A,PP,40.0,58.0,038,P,P,"Same Model, Diff Sess, FMJ"
BUVDR,QQ6570,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Same Model, Diff Sess, FMJ"
BUVDR,QQ6643,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, FMJ"
BUVDR,QQ6863,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:C,PG,60.0,78.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ6977,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, JHP"
BUVDR,QQ6998,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,40.0,58.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ7103,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,9ML,G,G,"Same Model, Same Sess, FMJ"
BUVDR,QQ7141,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, FMJ"
BUVDR,QQ7200,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, FMJ-JHP"
BUVDR,QQ7219,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ7243,Supplemental,QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,50.0,68.0,040,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ7256,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ7363,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,0.0,8.0,038,P,G,"Same Model, Same SubSess, FMJ"
BUVDR,QQ7499,Primary (Baseline),QQ,ID,VEasy,,Match,QQ,Mated,A:A,PP,20.0,38.0,9ML,P,P,"Same Model, Diff Sess, JHP"
BUVDR,QQ7709,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ7769,Supplemental,QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BUVDR,QQ8087,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,10.0,28.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BUVDR,QQ8089,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BUVDR,QQ8097,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BUVDR,QQ8163,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:C,PG,,,9ML,P,G,"Diff Caliber, JHP-FMJ"
BUVDR,QQ8333,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP-FMJ"
BUVDR,QQ8513,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,90.0,108.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BVTBR,QQ5369,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, JHP"
BVTBR,QQ5442,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Mated,A:A,PP,20.0,38.0,040,P,P,"Same Model, Diff Sess, FMJ"
BVTBR,QQ5708,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BVTBR,QQ5732,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Caliber, JHP"
BVTBR,QQ5806,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,GG,60.0,78.0,9ML,G,G,"Same Model, Diff Sess, JHP-FMJ"
BVTBR,QQ5888,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Make, FMJ-JHP"
BVTBR,QQ5911,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,G,P,"Diff Model, FMJ-JHP"
BVTBR,QQ5972,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BVTBR,QQ6012,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BVTBR,QQ6159,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BVTBR,QQ6168,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Make, JHP-FMJ"
BVTBR,QQ6303,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:C,PG,,,038,P,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ6432,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,040,G,P,"Same Model, Same SubSess, JHP"
BVTBR,QQ6475,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ6806,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ6895,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, FMJ"
BVTBR,QQ6899,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ7090,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,20.0,38.0,9ML,P,P,"Same Model, Diff Sess, FMJ-JHP"
BVTBR,QQ7189,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Caliber, JHP"
BVTBR,QQ7450,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BVTBR,QQ7577,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:A,PP,120.0,138.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BVTBR,QQ7792,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, FMJ-JHP"
BVTBR,QQ7860,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,B:B,GG,20.0,38.0,038,G,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ7938,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,30.0,48.0,040,P,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ7995,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:C,GG,0.0,8.0,038,G,G,"Same Model, Same SubSess, FMJ"
BVTBR,QQ8034,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BVTBR,QQ8040,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP"
BVTBR,QQ8064,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BVTBR,QQ8150,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BVTBR,QQ8164,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,C:C,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ8186,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:B,GG,40.0,58.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BVTBR,QQ8498,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,038,G,P,"Diff Make, JHP"
BVTBR,QQ8546,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,9ML,P,P,"Same Model, Same SubSess, JHP"
BVTBR,QQ8576,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, FMJ"
BVTBR,QQ8896,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Make, JHP"
BVWVB,QQ5003,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BVWVB,QQ5015,Primary (Baseline),QQ,LeanExcl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ-JHP"
BVWVB,QQ5035,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,040,P,P,"Same Model, Diff Sess, FMJ"
BVWVB,QQ5061,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,0.0,8.0,038,P,G,"Same Model, Same SubSess, FMJ"
BVWVB,QQ5094,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:A,PP,30.0,48.0,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BVWVB,QQ5105,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,30.0,48.0,038,P,G,"Same Model, Diff Sess, JHP-FMJ"
BVWVB,QQ5160,Primary (Baseline),QQ,LeanExcl,Diff,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, JHP-FMJ"
BVWVB,QQ5329,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BVWVB,QQ5336,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,0.0,8.0,038,P,P,"Same Model, Same SubSess, JHP"
BVWVB,QQ5345,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,040,P,G,"Diff Caliber, JHP"
BVWVB,QQ5567,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:C,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BVWVB,QQ5779,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Mated,B:B,GG,0.0,8.0,9ML,G,G,"Same Model, Same SubSess, FMJ"
BVWVB,QQ5794,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BVWVB,QQ5812,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,B:B,GG,40.0,58.0,038,G,G,"Same Model, Diff Sess, JHP"
BVWVB,QQ5967,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, JHP"
BVWVB,QQ6002,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ"
BVWVB,QQ6004,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, JHP"
BVWVB,QQ6435,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, JHP"
BVWVB,QQ6527,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,80.0,98.0,038,G,G,"Same Model, Diff Sess, FMJ-JHP"
BVWVB,QQ6754,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BVWVB,QQ6825,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP-FMJ"
BVWVB,QQ7295,Supplemental,QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,A:B,PG,70.0,88.0,038,P,G,"Same Model, Diff Sess, FMJ-JHP"
BVWVB,QQ7426,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ-JHP"
BVWVB,QQ7639,Supplemental,QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:B,PG,20.0,38.0,9ML,G,P,"Same Model, Diff Sess, JHP-FMJ"
BVWVB,QQ7880,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,C:C,GG,,,038,G,G,"Diff Model, FMJ"
BVWVB,QQ8017,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Make, JHP-FMJ"
BVWVB,QQ8086,Supplemental,QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:A,PP,40.0,58.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BVWVB,QQ8564,Supplemental,QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,A:A,PP,20.0,38.0,038,P,P,"Same Model, Diff Sess, JHP-FMJ"
BVWVB,QQ8793,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BVWVB,QQ8881,Primary (Baseline),QQ,Excl,VEasy,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Diff Caliber, JHP"
BVYKJ,QQ5267,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, FMJ-JHP"
BVYKJ,QQ5276,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
BVYKJ,QQ5286,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, FMJ"
BVYKJ,QQ5435,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:A,PP,0.0,8.0,040,P,P,"Same Model, Same SubSess, FMJ"
BVYKJ,QQ5480,Primary (Baseline),QQ,NoValue,na,,Inconclusive,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BVYKJ,QQ5552,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Same Model, Diff Sess, JHP"
BVYKJ,QQ5624,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Diff Make, FMJ-JHP"
BVYKJ,QQ5637,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Make, JHP"
BVYKJ,QQ5638,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,038,P,P,"Diff Model, JHP-FMJ"
BVYKJ,QQ5841,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Model, JHP"
BVYKJ,QQ5851,Primary (Baseline),QQ,LeanID,Norm,,Match,QQ,Mated,A:B,PG,50.0,68.0,9ML,G,P,"Same Model, Diff Sess, JHP-FMJ"
BVYKJ,QQ6239,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, FMJ"
BVYKJ,QQ6682,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Diff Make, FMJ"
BVYKJ,QQ6686,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:A,PP,30.0,48.0,040,P,P,"Same Model, Diff Sess, FMJ-JHP"
BVYKJ,QQ6687,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,038,P,G,"Diff Model, FMJ-JHP"
BVYKJ,QQ6832,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,40.0,58.0,040,G,G,"Same Model, Diff Sess, JHP"
BVYKJ,QQ6944,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ-JHP"
BVYKJ,QQ7097,Primary (Baseline),QQ,Excl,Easy,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Model, FMJ"
BVYKJ,QQ7225,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Diff Caliber, JHP"
BVYKJ,QQ8781,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:B,GG,,,040,G,G,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5028,Primary (Baseline),QQ,Insuff,Diff,,Inconclusive,QQ,Mated,A:C,PG,20.0,38.0,038,P,G,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5060,Primary (Baseline),QQ,Excl,Norm,,NonMatch,QQ,Nonmated,A:A,PP,,,9ML,P,P,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5088,Supplemental,QQ,NoValue,na,,Inconclusive,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5124,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,A:A,PP,100.0,118.0,9ML,P,P,"Same Model, Diff Sess, JHP-FMJ"
BVZMF,QQ5223,Primary (Baseline),QQ,ID,Norm,,Match,QQ,Mated,A:B,PG,0.0,8.0,9ML,P,G,"Same Model, Same SubSess, JHP"
BVZMF,QQ5243,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,A:B,PG,,,9ML,P,G,"Same Model, Diff Sess, JHP"
BVZMF,QQ5286,Supplemental,QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,A:B,PG,,,040,P,G,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5333,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Nonmated,B:C,GG,,,038,G,G,"Diff Make, JHP"
BVZMF,QQ5357,Supplemental,QQ,LeanExcl,Norm,,NonMatch,QQ,Mated,B:B,GG,50.0,68.0,038,G,G,"Same Model, Diff Sess, JHP-FMJ"
BVZMF,QQ5432,Primary (Baseline),QQ,LeanID,Diff,,Match,QQ,Nonmated,B:B,GG,,,9ML,G,G,"Same Model, Diff Sess, JHP"
BVZMF,QQ5533,Primary (Baseline),QQ,Insuff,Norm,,Inconclusive,QQ,Mated,B:B,GG,100.0,118.0,038,G,G,"Same Model, Diff Sess, FMJ"
BVZMF,QQ5591,Primary (Baseline),QQ,LeanExcl,Norm,,NonMatch,QQ,Nonmated,B:B,GG,,,038,G,G,"Same Model, Diff Sess, JHP"
